,antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction,zhangs_metric
44,frozenset({'Cleaners'}),frozenset({'Hydration Packs'}),0.044328875681030215,0.03442298167409609,0.005200594353640416,0.11731843575418993,3.4081427595353877,0.003674662278439029,1.093913204305929,0.7393600612050988
45,frozenset({'Hydration Packs'}),frozenset({'Cleaners'}),0.03442298167409609,0.044328875681030215,0.005200594353640416,0.15107913669064746,3.4081427595353877,0.003674662278439029,1.1257481888164136,0.7317749361863237
46,frozenset({'Cleaners'}),frozenset({'Mountain Bikes'}),0.044328875681030215,0.1579990094105993,0.005943536404160475,0.1340782122905028,0.8486016006724926,-0.0010603820417279045,0.9723753375193724,-0.15731625206995076
47,frozenset({'Mountain Bikes'}),frozenset({'Cleaners'}),0.1579990094105993,0.044328875681030215,0.005943536404160475,0.03761755485893417,0.8486016006724926,-0.0010603820417279045,0.9930263474193856,-0.17484073212660542
48,frozenset({'Tires and Tubes'}),frozenset({'Cleaners'}),0.4422981674096087,0.044328875681030215,0.022288261515601784,0.0503919372900336,1.136774540654501,0.0026816810385537487,1.0063848042651415,0.21573909611209785
49,frozenset({'Cleaners'}),frozenset({'Tires and Tubes'}),0.044328875681030215,0.4422981674096087,0.022288261515601784,0.5027932960893855,1.136774540654501,0.0026816810385537487,1.1216699779065173,0.1258990527194725
50,frozenset({'Cleaners'}),frozenset({'Touring Bikes'}),0.044328875681030215,0.10277365032194155,0.00396235760277365,0.08938547486033518,0.8697314397253819,-0.0005934827656333677,0.9852976478059661,-0.13549236219039218
51,frozenset({'Touring Bikes'}),frozenset({'Cleaners'}),0.10277365032194155,0.044328875681030215,0.00396235760277365,0.038554216867469876,0.8697314397253818,-0.0005934827656333677,0.993993775920733,-0.14305565821568486
52,frozenset({'Gloves'}),frozenset({'Fenders'}),0.0638930163447251,0.0950965824665676,0.007429420505200594,0.11627906976744186,1.2227470930232558,0.0013534130073366915,1.0239696566825682,0.19460317460317472
53,frozenset({'Fenders'}),frozenset({'Gloves'}),0.0950965824665676,0.0638930163447251,0.007429420505200594,0.078125,1.222747093023256,0.0013534130073366915,1.0154380839650439,0.2013136288998359
54,frozenset({'Fenders'}),frozenset({'Helmets'}),0.0950965824665676,0.2766220901436355,0.022783556215948488,0.23958333333333334,0.8661034019695613,-0.003522259191470041,0.9512914978933014,-0.1459146341463415
55,frozenset({'Helmets'}),frozenset({'Fenders'}),0.2766220901436355,0.0950965824665676,0.022783556215948488,0.08236347358997313,0.8661034019695613,-0.003522259191470041,0.9861240169608233,-0.17608319740989206
56,frozenset({'Hydration Packs'}),frozenset({'Fenders'}),0.03442298167409609,0.0950965824665676,0.006686478454680535,0.19424460431654675,2.042603417266187,0.0034129705391647103,1.1230497771173849,0.5286255735088768
57,frozenset({'Fenders'}),frozenset({'Hydration Packs'}),0.0950965824665676,0.03442298167409609,0.006686478454680535,0.0703125,2.042603417266187,0.0034129705391647103,1.0386038516446698,0.5640698169433801
58,frozenset({'Jerseys'}),frozenset({'Fenders'}),0.1527984150569589,0.0950965824665676,0.0195641406636949,0.12803889789303077,1.3464090356564018,0.005033533585469981,1.0377795699221706,0.3036864637255373
59,frozenset({'Fenders'}),frozenset({'Jerseys'}),0.0950965824665676,0.1527984150569589,0.0195641406636949,0.20572916666666669,1.346409035656402,0.005033533585469981,1.0666406839938616,0.2843216727983205
60,frozenset({'Mountain Bikes'}),frozenset({'Fenders'}),0.1579990094105993,0.0950965824665676,0.04259534422981674,0.26959247648902823,2.8349333855799377,0.027570178401765694,1.238902103833326,0.7687140902872777
61,frozenset({'Fenders'}),frozenset({'Mountain Bikes'}),0.0950965824665676,0.1579990094105993,0.04259534422981674,0.4479166666666667,2.8349333855799377,0.027570178401765694,1.5251338697468393,0.7152785733379158
62,frozenset({'Socks'}),frozenset({'Fenders'}),0.025755324418028726,0.0950965824665676,0.004952947003467063,0.19230769230769232,2.022235576923077,0.0025037036709947918,1.1203566121842496,0.5188612099644129
63,frozenset({'Fenders'}),frozenset({'Socks'}),0.0950965824665676,0.025755324418028726,0.004952947003467063,0.052083333333333336,2.022235576923077,0.0025037036709947918,1.02777460281175,0.5586206896551724
64,frozenset({'Vests'}),frozenset({'Fenders'}),0.027984150569588907,0.0950965824665676,0.008172362555720654,0.2920353982300885,3.0709347345132745,0.005511165473322898,1.2781760772659734,0.6937811233352635
65,frozenset({'Fenders'}),frozenset({'Vests'}),0.0950965824665676,0.027984150569588907,0.008172362555720654,0.08593750000000001,3.070934734513275,0.005511165473322898,1.0634019549324156,0.7452356073045728
66,frozenset({'Gloves'}),frozenset({'Helmets'}),0.0638930163447251,0.2766220901436355,0.024021792966815256,0.3759689922480621,1.3591430534446505,0.006347573239955932,1.159201867968584,0.2822778595974472
67,frozenset({'Helmets'}),frozenset({'Gloves'}),0.2766220901436355,0.0638930163447251,0.024021792966815256,0.08683974932855863,1.3591430534446503,0.006347573239955932,1.025128922297002,0.3652893903725952
68,frozenset({'Jerseys'}),frozenset({'Gloves'}),0.1527984150569589,0.0638930163447251,0.01263001485884101,0.0826580226904376,1.293694169085221,0.002867263228158645,1.0204558461401143,0.26796430352322165
69,frozenset({'Gloves'}),frozenset({'Jerseys'}),0.0638930163447251,0.1527984150569589,0.01263001485884101,0.19767441860465118,1.293694169085221,0.002867263228158645,1.0559324102188627,0.24251478369125432
70,frozenset({'Mountain Bikes'}),frozenset({'Gloves'}),0.1579990094105993,0.0638930163447251,0.008915304606240713,0.05642633228840125,0.8831377123277685,-0.0011797286844810843,0.9920868032758561,-0.13581292891637714
71,frozenset({'Gloves'}),frozenset({'Mountain Bikes'}),0.0638930163447251,0.1579990094105993,0.008915304606240713,0.13953488372093023,0.8831377123277685,-0.0011797286844810843,0.9785416917660603,-0.1238507301243915
72,frozenset({'Road Bikes'}),frozenset({'Gloves'}),0.1770678553739475,0.0638930163447251,0.014363546310054482,0.08111888111888112,1.2696048137908604,0.0030501469325214317,1.0187465651651775,0.2580447663619288
73,frozenset({'Gloves'}),frozenset({'Road Bikes'}),0.0638930163447251,0.1770678553739475,0.014363546310054482,0.2248062015503876,1.2696048137908602,0.0030501469325214317,1.0615824665676077,0.22684729064039402
74,frozenset({'Gloves'}),frozenset({'Shorts'}),0.0638930163447251,0.041604754829123326,0.003714710252600297,0.05813953488372093,1.3974252491694352,0.0010564569722848393,1.0175554454900666,0.3038095238095238
75,frozenset({'Shorts'}),frozenset({'Gloves'}),0.041604754829123326,0.0638930163447251,0.003714710252600297,0.08928571428571429,1.3974252491694354,0.0010564569722848393,1.0278821781312824,0.2967441860465116
76,frozenset({'Tires and Tubes'}),frozenset({'Gloves'}),0.4422981674096087,0.0638930163447251,0.025507677067855374,0.05767077267637178,0.9026146514232142,-0.0027520869716887164,0.9933969535402977,-0.16209948343748856
77,frozenset({'Gloves'}),frozenset({'Tires and Tubes'}),0.0638930163447251,0.4422981674096087,0.025507677067855374,0.39922480620155043,0.9026146514232143,-0.0027520869716887164,0.9283036955375547,-0.10334535505534129
78,frozenset({'Mountain Bikes'}),frozenset({'Helmets'}),0.1579990094105993,0.2766220901436355,0.041357107478949974,0.2617554858934169,0.9462566267122806,-0.0023489087448339344,0.979862221843653,-0.06319089259198153
79,frozenset({'Helmets'}),frozenset({'Mountain Bikes'}),0.2766220901436355,0.1579990094105993,0.041357107478949974,0.1495076096687556,0.9462566267122807,-0.0023489087448339344,0.9900159015666953,-0.07279887931542445
80,frozenset({'Road Bikes'}),frozenset({'Helmets'}),0.1770678553739475,0.2766220901436355,0.058692421991084695,0.33146853146853145,1.1982720949596508,0.00971154174029238,1.0820401789692482,0.20106761339900522
81,frozenset({'Helmets'}),frozenset({'Road Bikes'}),0.2766220901436355,0.1770678553739475,0.058692421991084695,0.21217547000895254,1.1982720949596508,0.00971154174029238,1.044562733576478,0.2287393630006485
82,frozenset({'Tires and Tubes'}),frozenset({'Helmets'}),0.4422981674096087,0.2766220901436355,0.1151560178306092,0.26035834266517355,0.9412058976561958,-0.007193425704936349,0.9780113149155693,-0.1007254790153822
83,frozenset({'Helmets'}),frozenset({'Tires and Tubes'}),0.2766220901436355,0.4422981674096087,0.1151560178306092,0.4162936436884512,0.9412058976561959,-0.007193425704936349,0.9554493052200416,-0.07948998242697514
84,frozenset({'Touring Bikes'}),frozenset({'Helmets'}),0.10277365032194155,0.2766220901436355,0.04011887072808321,0.3903614457831326,1.4111723527952456,0.011689408764336627,1.1865685082624162,0.3247445163444796
85,frozenset({'Helmets'}),frozenset({'Touring Bikes'}),0.2766220901436355,0.10277365032194155,0.04011887072808321,0.1450313339301701,1.4111723527952453,0.011689408764336627,1.0494260027124516,0.40278992903664834
86,frozenset({'Mountain Bikes'}),frozenset({'Hydration Packs'}),0.1579990094105993,0.03442298167409609,0.009905894006934125,0.06269592476489028,1.821339166910985,0.00446709700146773,1.0301641098527203,0.5355735294117647
87,frozenset({'Hydration Packs'}),frozenset({'Mountain Bikes'}),0.03442298167409609,0.1579990094105993,0.009905894006934125,0.28776978417266186,1.8213391669109853,0.00446709700146773,1.1822034110295625,0.46703000769428055
88,frozenset({'Touring Bikes'}),frozenset({'Hydration Packs'}),0.10277365032194155,0.03442298167409609,0.0032194155522535907,0.03132530120481928,0.9100112680939586,-0.000318359929358563,0.9968021457842042,-0.0992732836106331
89,frozenset({'Hydration Packs'}),frozenset({'Touring Bikes'}),0.03442298167409609,0.10277365032194155,0.0032194155522535907,0.0935251798561151,0.9100112680939585,-0.000318359929358563,0.9897973222638898,-0.09289881527613739
90,frozenset({'Vests'}),frozenset({'Hydration Packs'}),0.027984150569588907,0.03442298167409609,0.0014858841010401188,0.053097345132743355,1.5424969758706306,0.0005225861988180143,1.019721524026422,0.3618259023354564
91,frozenset({'Hydration Packs'}),frozenset({'Vests'}),0.03442298167409609,0.027984150569588907,0.0014858841010401188,0.043165467625899276,1.5424969758706306,0.0005225861988180143,1.0158661885024596,0.3642386936821406
92,frozenset({'Jerseys'}),frozenset({'Mountain Bikes'}),0.1527984150569589,0.1579990094105993,0.022288261515601784,0.1458670988654781,0.9232152746376185,-0.0018537367029073243,0.9857962261739284,-0.08939535544014485
93,frozenset({'Mountain Bikes'}),frozenset({'Jerseys'}),0.1579990094105993,0.1527984150569589,0.022288261515601784,0.14106583072100315,0.9232152746376185,-0.0018537367029073243,0.9863405313752923,-0.08989786631610884
94,frozenset({'Jerseys'}),frozenset({'Road Bikes'}),0.1527984150569589,0.1770678553739475,0.03194650817236255,0.20907617504051862,1.1807686640749848,0.004890820513688551,1.040469535316136,0.18070558270962048
95,frozenset({'Road Bikes'}),frozenset({'Jerseys'}),0.1770678553739475,0.1527984150569589,0.03194650817236255,0.1804195804195804,1.1807686640749848,0.004890820513688551,1.0337015925499562,0.18603484756232672
96,frozenset({'Jerseys'}),frozenset({'Shorts'}),0.1527984150569589,0.041604754829123326,0.013125309559187717,0.08589951377633712,2.064656170409817,0.0067681689624643155,1.0484572096993456,0.6086601622608417
97,frozenset({'Shorts'}),frozenset({'Jerseys'}),0.041604754829123326,0.1527984150569589,0.013125309559187717,0.3154761904761905,2.064656170409817,0.0067681689624643155,1.2376510110472252,0.5380430013163667
98,frozenset({'Jerseys'}),frozenset({'Touring Bikes'}),0.1527984150569589,0.10277365032194155,0.013868251609707775,0.09076175040518637,0.8831227665931146,-0.0018353992691030087,0.9867890512501998,-0.1351087795650625
99,frozenset({'Touring Bikes'}),frozenset({'Jerseys'}),0.10277365032194155,0.1527984150569589,0.013868251609707775,0.13493975903614458,0.8831227665931147,-0.0018353992691030087,0.9793555926221784,-0.12854412301612886
100,frozenset({'Mountain Bikes'}),frozenset({'Shorts'}),0.1579990094105993,0.041604754829123326,0.00866765725606736,0.054858934169279,1.318573667711599,0.0020941472062950273,1.0140234932322045,0.28694117647058837
101,frozenset({'Shorts'}),frozenset({'Mountain Bikes'}),0.041604754829123326,0.1579990094105993,0.00866765725606736,0.20833333333333334,1.318573667711599,0.0020941472062950273,1.063580198639243,0.25209302325581406
102,frozenset({'Mountain Bikes'}),frozenset({'Socks'}),0.1579990094105993,0.025755324418028726,0.0047052996532937095,0.029780564263322883,1.156287677839402,0.0006359839081965506,1.0041487932492692,0.16052631578947366
103,frozenset({'Socks'}),frozenset({'Mountain Bikes'}),0.025755324418028726,0.1579990094105993,0.0047052996532937095,0.18269230769230768,1.156287677839402,0.0006359839081965506,1.0302129767211492,0.1387365210178471
104,frozenset({'Mountain Bikes'}),frozenset({'Vests'}),0.1579990094105993,0.027984150569588907,0.0047052996532937095,0.029780564263322883,1.0641939689849362,0.0002838315841016039,1.001851554017128,0.07164086687306491
105,frozenset({'Vests'}),frozenset({'Mountain Bikes'}),0.027984150569588907,0.1579990094105993,0.0047052996532937095,0.16814159292035397,1.0641939689849362,0.0002838315841016039,1.0121926801766201,0.062058330539725017
106,frozenset({'Road Bikes'}),frozenset({'Vests'}),0.1770678553739475,0.027984150569588907,0.005448241703813769,0.030769230769230767,1.0995234853641933,0.0004931481779950299,1.002873495444075,0.10999097201324096
107,frozenset({'Vests'}),frozenset({'Road Bikes'}),0.027984150569588907,0.1770678553739475,0.005448241703813769,0.19469026548672563,1.099523485364193,0.0004931481779950299,1.021882772997186,0.09312101910828016
108,frozenset({'Socks'}),frozenset({'Shorts'}),0.025755324418028726,0.041604754829123326,0.0024764735017335313,0.09615384615384616,2.311126373626374,0.0014049295437769127,1.060352186146502,0.5823080833756991
109,frozenset({'Shorts'}),frozenset({'Socks'}),0.041604754829123326,0.025755324418028726,0.0024764735017335313,0.05952380952380952,2.3111263736263736,0.0014049295437769127,1.0359057309985518,0.591937984496124
110,frozenset({'Vests'}),frozenset({'Shorts'}),0.027984150569588907,0.041604754829123326,0.0012382367508667657,0.04424778761061946,1.0635271807838178,7.396302731774726e-05,1.002765395410269,0.061452229299362976
111,frozenset({'Shorts'}),frozenset({'Vests'}),0.041604754829123326,0.027984150569588907,0.0012382367508667657,0.02976190476190476,1.0635271807838178,7.396302731774726e-05,1.0018322865295035,0.062325581395348745
112,frozenset({'Tires and Tubes'}),frozenset({'Socks'}),0.4422981674096087,0.025755324418028726,0.009410599306587419,0.02127659574468085,0.8261047463175123,-0.0019809334845466327,0.9954239076598402,-0.2740167633784654
113,frozenset({'Socks'}),frozenset({'Tires and Tubes'}),0.025755324418028726,0.4422981674096087,0.009410599306587419,0.36538461538461536,0.8261047463175123,-0.0019809334845466327,0.8788028877181924,-0.17767558528428087
114,frozenset({'Socks'}),frozenset({'Touring Bikes'}),0.025755324418028726,0.10277365032194155,0.003467062902426944,0.1346153846153846,1.3098239110287302,0.0008200941967602968,1.036794892961312,0.24279177863316148
115,frozenset({'Touring Bikes'}),frozenset({'Socks'}),0.10277365032194155,0.025755324418028726,0.003467062902426944,0.033734939759036145,1.3098239110287304,0.0008200941967602968,1.0082582054027882,0.26363313749457834
116,frozenset({'Tires and Tubes'}),frozenset({'Vests'}),0.4422981674096087,0.027984150569588907,0.010401188707280832,0.023516237402015677,0.8403412976047725,-0.0019761498061628986,0.9954244880061435,-0.2541046953614182
117,frozenset({'Vests'}),frozenset({'Tires and Tubes'}),0.027984150569588907,0.4422981674096087,0.010401188707280832,0.3716814159292035,0.8403412976047726,-0.0019761498061628986,0.8876099589114678,-0.163503694081351
118,"frozenset({'Bottles and Cages', 'Fenders'})",frozenset({'Caps'}),0.019068845963348194,0.10326894502228826,0.0024764735017335313,0.12987012987012986,1.2575913295337755,0.0005072538963060433,1.0305715109445346,0.20881090633678356
119,"frozenset({'Caps', 'Fenders'})",frozenset({'Bottles and Cages'}),0.008172362555720654,0.2241208519068846,0.0024764735017335313,0.303030303030303,1.3520843797086888,0.0006448766436534935,1.1132179081336002,0.2625468164794006
120,frozenset({'Bottles and Cages'}),"frozenset({'Caps', 'Fenders'})",0.2241208519068846,0.008172362555720654,0.0024764735017335313,0.011049723756906077,1.352084379708689,0.0006448766436534935,1.0029095104883494,0.335620810724545
121,frozenset({'Caps'}),"frozenset({'Bottles and Cages', 'Fenders'})",0.10326894502228826,0.019068845963348194,0.0024764735017335313,0.023980815347721823,1.2575913295337755,0.0005072538963060433,1.005032656592835,0.228417564208782
122,"frozenset({'Bottles and Cages', 'Helmets'})",frozenset({'Caps'}),0.05349182763744428,0.10326894502228826,0.005943536404160475,0.1111111111111111,1.075939248601119,0.00041949179672752263,1.008822436849926,0.07456828885400318
123,"frozenset({'Caps', 'Helmets'})",frozenset({'Bottles and Cages'}),0.022288261515601784,0.2241208519068846,0.005943536404160475,0.26666666666666666,1.1898342541436464,0.0009482722457603721,1.0580170201269754,0.16318389057750746
124,frozenset({'Bottles and Cages'}),"frozenset({'Caps', 'Helmets'})",0.2241208519068846,0.022288261515601784,0.005943536404160475,0.026519337016574582,1.1898342541436462,0.0009482722457603721,1.0043463374896486,0.20563357804021684
125,frozenset({'Caps'}),"frozenset({'Bottles and Cages', 'Helmets'})",0.10326894502228826,0.05349182763744428,0.005943536404160475,0.05755395683453238,1.0759392486011192,0.00041949179672752263,1.0043101981556888,0.07870753935376973
126,"frozenset({'Jerseys', 'Bottles and Cages'})",frozenset({'Caps'}),0.030955918771669144,0.10326894502228826,0.006191183754333828,0.19999999999999998,1.9366906474820142,0.0029943986805879065,1.1209138187221397,0.4991055456171735
127,"frozenset({'Jerseys', 'Caps'})",frozenset({'Bottles and Cages'}),0.02847944526993561,0.2241208519068846,0.006191183754333828,0.21739130434782608,0.9699735767475378,-0.00019165378139963593,0.9914011336745363,-0.03087944664031626
128,"frozenset({'Bottles and Cages', 'Caps'})",frozenset({'Jerseys'}),0.03417533432392273,0.1527984150569589,0.006191183754333828,0.18115942028985507,1.1856105982665068,0.0009692468355967489,1.0346355639127405,0.16209230769230765
129,frozenset({'Jerseys'}),"frozenset({'Bottles and Cages', 'Caps'})",0.1527984150569589,0.03417533432392273,0.006191183754333828,0.040518638573743916,1.1856105982665068,0.0009692468355967489,1.0066111802738846,0.1847880736626717
130,frozenset({'Bottles and Cages'}),"frozenset({'Jerseys', 'Caps'})",0.2241208519068846,0.02847944526993561,0.006191183754333828,0.027624309392265192,0.9699735767475378,-0.00019165378139963593,0.9991205704894413,-0.038367096378146164
131,frozenset({'Caps'}),"frozenset({'Jerseys', 'Bottles and Cages'})",0.10326894502228826,0.030955918771669144,0.006191183754333828,0.05995203836930456,1.9366906474820145,0.0029943986805879065,1.030845361918913,0.5393537696768848
